0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Outcome
-0.4167578474054706,-0.056266827226329474,-2.136196095668454,1.6402708084049886,-1.7934355851948631,-0.841747365656204,0.5028814171580428,-1.2452880866072316,-1.057952218862339,-0.9090076149268493,0.5514540445464243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2.2922080128149576,0.04153939299840346,-1.1179254451135168,0.5390583205807888,-0.596159699806467,-0.019130496521151476,1.175001219500291,-0.7478709492938624,0.009025250973325124,-0.878107893240342,-0.15643417038462365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.25657045200129563,-0.9887790487696217,-0.33882196602919634,-0.23618403085260128,-0.6376550124843012,-1.1876122863852843,-1.4212172273041268,-0.15349519567694914,-0.2690569602160135,2.2313667888866044,-2.434767576521044,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.11272650481664892,0.37044453666323424,1.3596338626725961,0.5018572067813133,-0.8442137038298618,9.761471596093479e-06,0.5423525721490291,-0.31350819699340887,0.7710117380694115,-1.8680906545637634,1.731184665980468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4676780105734129,-0.33567733852384746,0.6113407795737174,0.047970591868188375,-0.8291352890147787,0.08771021840833142,1.000365886550695,-0.38109251751534995,-0.37566942307899365,-0.07447076289398098,0.43349633007657085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2783792302718682,-0.6346793051793623,0.5083962426834318,0.21611600626368202,-1.8586123861234976,-0.41931648215268885,-0.13232889843674336,-0.0395702396936057,0.3260034333869806,-2.040323048728715,0.046255523141696904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.6776755773280415,-1.4394390267386181,0.5242964300103486,0.7352795760652026,-0.6532502677920357,0.8424562815713401,-0.3815164817650862,0.06648900914614486,-1.0987389469960565,1.5844870563956763,-2.6594494563834883,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.09145262289065814,0.6951196050469914,-2.0334665461226136,-0.18946926471238082,-0.07721866535295716,0.8247030054369816,1.248212920597034,-0.4038922693379395,-1.3845186665358649,1.3672354239271245,1.2178856330562904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
-0.46200534815338046,0.3508884940877463,0.38186623412669696,0.5662754414424561,0.20420797891411197,1.4066962416613704,-1.737959504384568,1.0408239533907289,0.38047197021500045,-0.21713526874487937,1.1735314984949534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
-2.343603190999962,1.161521490740773,0.38607804760359454,-1.1331332736769826,0.43309255465669094,-0.3040864388013156,2.5852948680645493,1.8353327228648249,0.4406898724151096,-0.7192538414266773,-0.5834145945790076,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
